id,barthez rouge1 p,barthez rouge1 r,barthez rouge1 f1,barthez rouge2 p,barthez rouge2 r,barthez rouge2 f1,barthez rougel p,barthez rougel r,barthez rougel f1,barthez bertscore p,barthez bertscore r,barthez bertscore f1,openassistant rouge1 p,openassistant rouge1 r,openassistant rouge1 f1,openassistant rouge2 p,openassistant rouge2 r,openassistant rouge2 f1,openassistant rougel p,openassistant rougel r,openassistant rougel f1,openassistant bertscore p,openassistant bertscore r,openassistant bertscore f1,chatgpt rouge1 p,chatgpt rouge1 r,chatgpt rouge1 f1,chatgpt rouge2 p,chatgpt rouge2 r,chatgpt rouge2 f1,chatgpt rougel p,chatgpt rougel r,chatgpt rougel f1,chatgpt bertscore p,chatgpt bertscore r,chatgpt bertscore f1
Debate_Data/Destaing_Miterrand_1/Partie 2 - Peuple,0.3492407809110629,0.543918918918919,0.42536327608982827,0.08695652173913043,0.13559322033898305,0.10596026490066225,0.1279826464208243,0.19932432432432431,0.15587846763540292,0.6688033,0.71391124,0.6906215,0.34196891191709844,0.5063938618925832,0.40824742268041236,0.07612456747404844,0.27848101265822783,0.11956521739130434,0.15544041450777202,0.23017902813299232,0.18556701030927836,0.73880804,0.7515266,0.7451131,0.5647668393782384,0.36824324324324326,0.44580777096114527,0.140625,0.17088607594936708,0.15428571428571428,0.23834196891191708,0.2893081761006289,0.2613636363636363,0.7496656,0.7667631,0.758118
Debate_Data/Destaing_Miterrand_1/Partie 0 - Intro,0.4264069264069264,0.4310722100656455,0.42872687704026113,0.09761388286334056,0.25,0.140405616224649,0.13852813852813853,0.35359116022099446,0.1990668740279938,0.6912237,0.73496103,0.71143353,0.3802559414990859,0.4551422319474836,0.41434262948207173,0.10805860805860806,0.3277777777777778,0.162534435261708,0.12248628884826325,0.3701657458563536,0.18406593406593405,0.73757243,0.75894773,0.74810743,0.3915211970074813,0.615686274509804,0.4786585365853659,0.13857677902621723,0.2180746561886051,0.16946564885496185,0.17830423940149626,0.2803921568627451,0.21798780487804878,0.76022595,0.77568066,0.7639325
Debate_Data/Destaing_Miterrand_1/Partie 3 - Nationalisation,0.30357142857142855,0.36363636363636365,0.3309002433090025,0.06726457399103139,0.08064516129032258,0.07334963325183373,0.15178571428571427,0.18181818181818182,0.16545012165450124,0.6573223,0.7021245,0.6789851,0.2676056338028169,0.5864197530864198,0.36750483558994196,0.08757062146892655,0.19254658385093168,0.1203883495145631,0.12112676056338029,0.2654320987654321,0.16634429400386846,0.7015492,0.7521038,0.7202912,0.34277620396600567,0.6470588235294118,0.44814814814814813,0.14204545454545456,0.423728813559322,0.2127659574468085,0.1671388101983003,0.4957983193277311,0.25000000000000006,0.7355658,0.77975667,0.7547456
Debate_Data/Primaire_L1/Partie 4 - L_environnement,0.30344827586206896,0.35772357723577236,0.3283582089552239,0.08650519031141868,0.15060240963855423,0.10989010989010989,0.12758620689655173,0.2215568862275449,0.16192560175054707,0.6557655,0.72386265,0.68062645,0.32320441988950277,0.5154185022026432,0.3972835314091681,0.09141274238227147,0.23741007194244604,0.132,0.1574585635359116,0.2511013215859031,0.1935483870967742,0.7056861,0.74565434,0.72423893,0.3620689655172414,0.6475770925110133,0.4644549763033175,0.1382716049382716,0.3373493975903614,0.19614711033274954,0.15763546798029557,0.38323353293413176,0.22338568935427575,0.73342633,0.7813611,0.7566353
Debate_Data/Primaire_L1/Partie 7 - Voile,0.4344262295081967,0.4,0.4165029469548133,0.13580246913580246,0.165,0.1489841986455982,0.1762295081967213,0.21393034825870647,0.19325842696629214,0.7126818,0.73621327,0.717154,0.4858757062146893,0.32452830188679244,0.3891402714932126,0.13636363636363635,0.09090909090909091,0.10909090909090909,0.24293785310734464,0.16226415094339622,0.1945701357466063,0.7345275,0.7204884,0.7274403,0.65,0.5886792452830188,0.6178217821782178,0.27615062761506276,0.25,0.2624254473161034,0.3625,0.3283018867924528,0.3445544554455445,0.810591,0.79871035,0.8046068
Debate_Data/Primaire_L1/Partie 3 - Le pouvoir d_achat,0.525233644859813,0.41142020497803805,0.4614121510673234,0.149812734082397,0.14184397163120568,0.14571948998178508,0.2,0.15666178623718888,0.17569786535303775,0.719589,0.7599032,0.73919684,0.47019867549668876,0.23432343234323433,0.31277533039647576,0.18,0.047872340425531915,0.07563025210084033,0.24503311258278146,0.12211221122112212,0.1629955947136564,0.7307789,0.66662496,0.69722927,0.5633187772925764,0.5666178623718887,0.564963503649635,0.2259475218658892,0.22727272727272727,0.2266081871345029,0.24599708879184862,0.2991150442477876,0.26996805111821087,0.78324795,0.7942451,0.7885757
Debate_Data/Primaire_L1/Partie 2 - Désendettement,0.44415584415584414,0.434010152284264,0.43902439024390244,0.12239583333333333,0.18359375,0.146875,0.15584415584415584,0.23346303501945526,0.18691588785046728,0.7002232,0.73340976,0.71643233,0.4793388429752066,0.22568093385214008,0.30687830687830686,0.13333333333333333,0.0625,0.0851063829787234,0.2975206611570248,0.14007782101167315,0.1904761904761905,0.72986877,0.6702192,0.6987733,0.5418848167539267,0.5253807106598984,0.5335051546391752,0.2335958005249344,0.34765625,0.27943485086342235,0.24607329842931938,0.3657587548638132,0.29420970266040686,0.7620692,0.7617786,0.7619239
Debate_Data/Primaire_L1/Partie 1 - Quel type de président,0.391812865497076,0.46206896551724136,0.4240506329113924,0.17647058823529413,0.20833333333333334,0.19108280254777069,0.23391812865497075,0.27586206896551724,0.25316455696202533,0.6982933,0.7177095,0.70421004,0.42342342342342343,0.22705314009661837,0.29559748427672955,0.045454545454545456,0.034722222222222224,0.03937007874015749,0.1891891891891892,0.14482758620689656,0.16406250000000003,0.6961802,0.64827144,0.6710215,0.42733188720173537,0.6985815602836879,0.5302826379542396,0.24130434782608695,0.39501779359430605,0.29959514170040485,0.27765726681127983,0.5224489795918368,0.3626062322946176,0.73796684,0.8029151,0.7525272
Debate_Data/Primaire_L1/Partie 6 - Impunité,0.4952978056426332,0.412532637075718,0.45014245014245013,0.1509433962264151,0.09213051823416507,0.11442193087008344,0.2006269592476489,0.1671018276762402,0.18233618233618232,0.7173804,0.73094714,0.72410023,0.3802083333333333,0.47096774193548385,0.4207492795389049,0.11518324607329843,0.14285714285714285,0.12753623188405794,0.18229166666666666,0.22580645161290322,0.20172910662824206,0.73479545,0.7494897,0.7420699,0.5116883116883116,0.5143603133159269,0.5130208333333334,0.1953125,0.14395393474088292,0.16574585635359115,0.2701298701298701,0.19923371647509577,0.2293274531422271,0.7472147,0.7668437,0.7569019
Debate_Data/Primaire_L1/Partie 5 - L_Immigration,0.384,0.5333333333333333,0.44651162790697674,0.11481975967957277,0.16829745596868884,0.13650793650793652,0.14,0.19444444444444445,0.16279069767441862,0.7186173,0.73756516,0.72702885,0.4453924914675768,0.514792899408284,0.47758462946020125,0.1111111111111111,0.12845849802371542,0.11915673693858844,0.1621160409556314,0.1873767258382643,0.17383348581884722,0.74243283,0.75344867,0.7479001,0.4371794871794872,0.6725838264299803,0.5299145299145299,0.16559691912708602,0.25244618395303325,0.19999999999999998,0.18717948717948718,0.28515625,0.2260061919504644,0.7894698,0.78764695,0.78855735
Debate_Data/Sarko_Royale_Alignemeet/Partie 0 - Je ne sais pas,0.42424242424242425,0.44126074498567336,0.4325842696629213,0.1685082872928177,0.13800904977375567,0.15174129353233834,0.24242424242424243,0.1986455981941309,0.21836228287841192,0.7252089,0.74231046,0.7331576,0.42105263157894735,0.4897959183673469,0.45283018867924524,0.13656387665198239,0.15897435897435896,0.14691943127962084,0.2149122807017544,0.25,0.23113207547169812,0.7260604,0.7323512,0.7291922,0.43052837573385516,0.6027397260273972,0.502283105022831,0.12941176470588237,0.1896551724137931,0.15384615384615383,0.14285714285714285,0.37244897959183676,0.20650636492220648,0.7510858,0.7607523,0.75386345
Debate_Data/Sarko_Royale_Alignemeet/Partie 5 - Immigration,0.4945054945054945,0.5011135857461024,0.497787610619469,0.21145374449339208,0.21428571428571427,0.212860310421286,0.23736263736263735,0.24053452115812918,0.23893805309734512,0.7285572,0.75251895,0.7403442,0.5288888888888889,0.36503067484662577,0.4319419237749546,0.15178571428571427,0.10461538461538461,0.12386156648451731,0.23555555555555555,0.16257668711656442,0.1923774954627949,0.7110143,0.69636047,0.7036111,0.5602536997885835,0.5902004454342984,0.5748373101952277,0.24152542372881355,0.2544642857142857,0.24782608695652172,0.266384778012685,0.2806236080178174,0.2733188720173536,0.77875555,0.79405236,0.78632957
Debate_Data/Sarko_Royale_Alignemeet/Partie 2 - Retraites,0.44285714285714284,0.46616541353383456,0.45421245421245415,0.15513126491646778,0.16331658291457288,0.15911872705018362,0.21904761904761905,0.23057644110275688,0.22466422466422464,0.7027848,0.7387606,0.7203238,0.35323383084577115,0.4551282051282051,0.3977591036414566,0.075,0.0967741935483871,0.08450704225352113,0.15920398009950248,0.20512820512820512,0.1792717086834734,0.7010219,0.72106683,0.71090305,0.5591647331786543,0.6040100250626567,0.5807228915662651,0.23488372093023255,0.2537688442211055,0.24396135265700483,0.20417633410672853,0.5641025641025641,0.29982964224872233,0.775208,0.793818,0.7837123
Debate_Data/Sarko_Royale_Alignemeet/Partie 6 - République,0.42696629213483145,0.19487179487179487,0.26760563380281693,0.125,0.05670103092783505,0.07801418439716312,0.25842696629213485,0.11794871794871795,0.1619718309859155,0.68135023,0.66007364,0.6705432,0.5246913580246914,0.4594594594594595,0.4899135446685879,0.2111801242236025,0.14285714285714285,0.17042606516290726,0.2839506172839506,0.24864864864864866,0.2651296829971181,0.78304076,0.75407654,0.7682858,0.42996108949416345,0.5538847117794486,0.484118291347207,0.15009746588693956,0.3235294117647059,0.20505992010652466,0.20817120622568094,0.4476987447698745,0.2841965471447543,0.75533795,0.76881474,0.7620167
Debate_Data/Sarko_Royale_Alignemeet/Partie 1 - Plein Emploi,0.43765281173594134,0.4578005115089514,0.44750000000000006,0.19117647058823528,0.2,0.1954887218045113,0.21026894865525672,0.21994884910485935,0.21500000000000002,0.72952366,0.75022614,0.7397301,0.417607223476298,0.4731457800511509,0.4436450839328537,0.09276018099547512,0.2192513368983957,0.13036565977742448,0.16027088036117382,0.2508833922261484,0.19559228650137742,0.74681306,0.7606127,0.7536498,0.5280898876404494,0.6010230179028133,0.562200956937799,0.23648648648648649,0.2692307692307692,0.2517985611510791,0.2449438202247191,0.27877237851662406,0.2607655502392344,0.77566075,0.79318404,0.7843245
Debate_Data/Sarko_Royale_Alignemeet/Partie 7,0.4112903225806452,0.2512315270935961,0.3119266055045872,0.06504065040650407,0.05442176870748299,0.05925925925925927,0.1774193548387097,0.16666666666666666,0.171875,0.66762924,0.674793,0.6693845,0.4574468085106383,0.32575757575757575,0.3805309734513274,0.17204301075268819,0.12213740458015267,0.14285714285714288,0.3191489361702128,0.22727272727272727,0.2654867256637168,0.7473886,0.73269486,0.73563814,0.29638009049773756,0.645320197044335,0.40620155038759687,0.12471655328798185,0.3741496598639456,0.18707482993197277,0.16968325791855204,0.5067567567567568,0.2542372881355932,0.71731335,0.78320384,0.74881196
Debate_Data/Sarko_Royale_Alignemeet/Partie 4 - Ecole,0.37109375,0.3877551020408163,0.3792415169660679,0.09411764705882353,0.09836065573770492,0.09619238476953908,0.18359375,0.19183673469387755,0.187624750499002,0.6750249,0.7101614,0.69093686,0.35398230088495575,0.42328042328042326,0.38554216867469876,0.10222222222222223,0.0942622950819672,0.09808102345415778,0.17699115044247787,0.18181818181818182,0.17937219730941706,0.71090555,0.72183436,0.7151258,0.3367768595041322,0.6653061224489796,0.4471879286694101,0.10351966873706005,0.20491803278688525,0.1375515818431912,0.17768595041322313,0.3510204081632653,0.23593964334705075,0.7023177,0.74852043,0.72276676
Debate_Data/Sarko_Royale_Alignemeet/Partie 3 - La Fiscalité,0.4870967741935484,0.34085778781038373,0.40106241699867196,0.1423948220064725,0.12359550561797752,0.1323308270676692,0.25483870967741934,0.17832957110609482,0.2098273572377158,0.7169843,0.7190896,0.7180354,0.5242966751918159,0.46275395033860045,0.49160671462829736,0.14102564102564102,0.2412280701754386,0.1779935275080906,0.19948849104859334,0.28888888888888886,0.23600605143721634,0.7689676,0.7715379,0.7702506,0.4752475247524752,0.5417607223476298,0.5063291139240508,0.1865079365079365,0.21266968325791855,0.19873150105708243,0.2514851485148515,0.2866817155756208,0.2679324894514768,0.7535019,0.77836126,0.76572984
Debate_Data/Bardella_Darmanin/Partie 5 - L'inflation,0.47109826589595377,0.4453551912568306,0.45786516853932585,0.11884057971014493,0.12974683544303797,0.12405446293494707,0.1994219653179191,0.21835443037974683,0.20845921450151061,0.7096505,0.7543089,0.7311918,0.4174757281553398,0.2721518987341772,0.32950191570881227,0.13170731707317074,0.07397260273972603,0.09473684210526316,0.23300970873786409,0.14414414414414414,0.17810760667903525,0.68111277,0.68656516,0.6838281,0.5091383812010444,0.6170886075949367,0.5579399141630901,0.2198952879581152,0.26666666666666666,0.24103299856527977,0.26109660574412535,0.31645569620253167,0.2861230329041488,0.81064475,0.8040099,0.8073137
Debate_Data/Bardella_Darmanin/Partie 1 - Ukraine,0.4125,0.4852941176470588,0.44594594594594594,0.1069182389937107,0.13821138211382114,0.12056737588652483,0.15625,0.20161290322580644,0.17605633802816903,0.7143779,0.7218204,0.710948,0.49074074074074076,0.4061302681992337,0.4444444444444444,0.12093023255813953,0.14942528735632185,0.13367609254498714,0.14814814814814814,0.25806451612903225,0.18823529411764706,0.72952145,0.7428438,0.72893363,0.3450834879406308,0.7126436781609196,0.465,0.12639405204460966,0.39080459770114945,0.19101123595505617,0.15213358070500926,0.6029411764705882,0.24296296296296294,0.726109,0.7991946,0.7581393
Debate_Data/Bardella_Darmanin/Partie 7 - La sécurité,0.4743935309973046,0.4,0.43403205918619,0.12972972972972974,0.10933940774487472,0.11866501854140915,0.19137466307277629,0.16136363636363638,0.17509247842170161,0.69934154,0.7259725,0.71240824,0.37272727272727274,0.4659090909090909,0.41414141414141414,0.08206686930091185,0.14754098360655737,0.10546875000000001,0.21212121212121213,0.1590909090909091,0.18181818181818182,0.72198117,0.7258564,0.72391355,0.6032863849765259,0.5840909090909091,0.5935334872979215,0.19294117647058823,0.311787072243346,0.23837209302325585,0.3051643192488263,0.29545454545454547,0.3002309468822171,0.8081728,0.80081654,0.8044778
Debate_Data/Bardella_Darmanin/Partie 3 - Retraite,0.41369047619047616,0.5054545454545455,0.45499181669394434,0.1373134328358209,0.1678832116788321,0.15106732348111657,0.18154761904761904,0.22181818181818183,0.19967266775777412,0.72521687,0.74878204,0.7368111,0.48484848484848486,0.2909090909090909,0.3636363636363636,0.18902439024390244,0.09717868338557993,0.12836438923395443,0.24848484848484848,0.14909090909090908,0.18636363636363634,0.7230458,0.6967006,0.7079087,0.40148698884758366,0.675,0.5034965034965035,0.1713221601489758,0.2884012539184953,0.2149532710280374,0.19516728624535315,0.38181818181818183,0.25830258302583026,0.78958374,0.8051218,0.79727703
Debate_Data/Bardella_Darmanin/Partie 4 - Impôts,0.484472049689441,0.33620689655172414,0.3969465648854961,0.13125,0.17073170731707318,0.14840989399293286,0.2608695652173913,0.1810344827586207,0.21374045801526717,0.69572884,0.7169124,0.7005588,0.5302013422818792,0.38164251207729466,0.44382022471910115,0.21621621621621623,0.1839080459770115,0.19875776397515527,0.3221476510067114,0.2318840579710145,0.2696629213483146,0.7426209,0.73724926,0.7399253,0.2966101694915254,0.6763285024154589,0.4123711340206186,0.13800424628450106,0.3155339805825243,0.19202363367799113,0.1673728813559322,0.38164251207729466,0.23269513991163474,0.72180927,0.7650073,0.7342822
Debate_Data/Bardella_Darmanin/Partie 6  - Les aides,0.425531914893617,0.35842293906810035,0.38910505836575876,0.11965811965811966,0.0958904109589041,0.10646387832699618,0.19148936170212766,0.16129032258064516,0.17509727626459143,0.6790689,0.6987692,0.6887782,0.3552941176470588,0.515358361774744,0.4206128133704735,0.07783018867924528,0.15714285714285714,0.10410094637223974,0.16470588235294117,0.23890784982935154,0.19498607242339833,0.7452929,0.77326727,0.7566397,0.49625935162094764,0.5236842105263158,0.5096030729833546,0.1575,0.3,0.2065573770491803,0.18204488778054864,0.3459715639810427,0.238562091503268,0.7722763,0.7953891,0.78110105
Debate_Data/Bardella_Darmanin/Partie 8 - Sécurité 2,0.39901477832512317,0.4682080924855491,0.4308510638297873,0.09876543209876543,0.2094240837696335,0.1342281879194631,0.13054187192118227,0.2760416666666667,0.17725752508361206,0.7102346,0.7401387,0.7248783,0.34615384615384615,0.328125,0.33689839572192515,0.08839779005524862,0.0463768115942029,0.06083650190114069,0.16483516483516483,0.15625,0.16042780748663102,0.7027987,0.68653166,0.69456995,0.4260089686098655,0.5491329479768786,0.4797979797979798,0.10561797752808989,0.17870722433460076,0.1327683615819209,0.1726457399103139,0.2916666666666667,0.21690140845070421,0.7458086,0.75922984,0.75245935
Debate_Data/Bardella_Darmanin/Partie 2 - RN,0.5071428571428571,0.42011834319526625,0.4595469255663431,0.17985611510791366,0.1488095238095238,0.16286644951140064,0.21428571428571427,0.22388059701492538,0.21897810218978103,0.7130828,0.7366033,0.71956414,0.2684563758389262,0.29850746268656714,0.2826855123674911,0.033783783783783786,0.02976190476190476,0.03164556962025317,0.15436241610738255,0.17164179104477612,0.16254416961130744,0.68701464,0.659022,0.6695505,0.4037433155080214,0.6651982378854625,0.502495840266223,0.16353887399463807,0.3630952380952381,0.22550831792975973,0.19786096256684493,0.5522388059701493,0.2913385826771654,0.72084385,0.79602927,0.7478751
Debate_Data/Macron_Lepen_1_Alignmeet/Partie 4 - Ecole et institution/Partie 4.2 - Institutions,0.3374485596707819,0.41836734693877553,0.3735763097949886,0.05785123966942149,0.07179487179487179,0.06407322654462243,0.1440329218106996,0.16055045871559634,0.15184381778741865,0.6541903,0.7028045,0.66698414,0.42857142857142855,0.3853211009174312,0.4057971014492754,0.08205128205128205,0.16161616161616163,0.10884353741496598,0.14285714285714285,0.28,0.18918918918918917,0.7123077,0.7150521,0.7084778,0.4158730158730159,0.6009174311926605,0.4915572232645404,0.1464968152866242,0.2358974358974359,0.18074656188605107,0.2253968253968254,0.3622448979591837,0.27788649706457924,0.7443143,0.7749821,0.7593387
Debate_Data/Macron_Lepen_1_Alignmeet/Partie 4 - Ecole et institution/Partie 4.1 - Ecole,0.4296875,0.3254437869822485,0.37037037037037035,0.09448818897637795,0.07142857142857142,0.08135593220338982,0.2265625,0.17159763313609466,0.19528619528619529,0.67984366,0.70839024,0.69382346,0.34,0.25757575757575757,0.29310344827586204,0.06711409395973154,0.050761421319796954,0.057803468208092484,0.22,0.16666666666666666,0.18965517241379312,0.71280897,0.69961673,0.7061512,0.4015151515151515,0.803030303030303,0.5353535353535352,0.2,0.37264150943396224,0.2602965403624382,0.2297979797979798,0.5384615384615384,0.32212389380530976,0.7392782,0.79774153,0.767398
Debate_Data/Macron_Lepen_1_Alignmeet/Partie 1 - Economie/Partie 1.2 - 35h,0.4225941422594142,0.27823691460055094,0.33554817275747506,0.07563025210084033,0.049723756906077346,0.06,0.13389121338912133,0.2119205298013245,0.1641025641025641,0.6261866,0.6704228,0.6475501,0.3522012578616352,0.3708609271523179,0.3612903225806451,0.0759493670886076,0.08,0.07792207792207792,0.18867924528301888,0.1986754966887417,0.19354838709677422,0.71208256,0.7070415,0.709553,0.4697674418604651,0.6688741721854304,0.551912568306011,0.2383177570093458,0.34,0.28021978021978017,0.33488372093023255,0.4768211920529801,0.3934426229508196,0.7665509,0.80541885,0.7855044
Debate_Data/Macron_Lepen_1_Alignmeet/Partie 1 - Economie/Partie 1.4 - Protection sociale,0.3181818181818182,0.4,0.35443037974683544,0.13142857142857142,0.0777027027027027,0.09766454352441611,0.14772727272727273,0.18571428571428572,0.16455696202531647,0.6721132,0.6981605,0.67581487,0.4672897196261682,0.35714285714285715,0.4048582995951417,0.19811320754716982,0.07094594594594594,0.10447761194029852,0.24299065420560748,0.18571428571428572,0.21052631578947367,0.7584484,0.74001336,0.7491175,0.45454545454545453,0.6902356902356902,0.5481283422459893,0.23555555555555555,0.3581081081081081,0.28418230563002683,0.2727272727272727,0.41414141414141414,0.32887700534759357,0.7912093,0.78621465,0.7808508
Debate_Data/Macron_Lepen_1_Alignmeet/Partie 1 - Economie/Partie 1.3 - Impôt et pouvoir d_achat,0.446064139941691,0.3844221105527638,0.41295546558704455,0.14035087719298245,0.12090680100755667,0.12990527740189445,0.2099125364431487,0.18090452261306533,0.19433198380566802,0.67388934,0.7306695,0.6956956,0.5426136363636364,0.4798994974874372,0.5093333333333334,0.1737891737891738,0.15365239294710328,0.16310160427807485,0.22443181818181818,0.34051724137931033,0.2705479452054794,0.77081615,0.7717427,0.76925486,0.6745562130177515,0.5728643216080402,0.6195652173913044,0.3026706231454006,0.44155844155844154,0.3591549295774648,0.3076923076923077,0.4482758620689655,0.36491228070175435,0.8067671,0.7957561,0.80122375
Debate_Data/Macron_Lepen_1_Alignmeet/Partie 1 - Economie/Partie 1.1 - Chomage,0.30666666666666664,0.46,0.36800000000000005,0.08928571428571429,0.09174311926605505,0.09049773755656107,0.17333333333333334,0.1780821917808219,0.17567567567567566,0.65894437,0.6963341,0.6771235,0.5903614457831325,0.35507246376811596,0.44343891402714936,0.1393939393939394,0.08363636363636363,0.10454545454545455,0.1927710843373494,0.21333333333333335,0.20253164556962028,0.7262597,0.7313881,0.72598785,0.4968944099378882,0.5797101449275363,0.5351170568561873,0.1526479750778816,0.3288590604026846,0.20851063829787234,0.2236024844720497,0.2608695652173913,0.24080267558528426,0.72759426,0.7734128,0.74980426
Debate_Data/Macron_Lepen_1_Alignmeet/Partie 1 - Economie/Partie 1.5 - Retraite,0.36065573770491804,0.43137254901960786,0.39285714285714285,0.1813186813186813,0.21710526315789475,0.19760479041916168,0.18579234972677597,0.2222222222222222,0.2023809523809524,0.6787309,0.7420369,0.6923924,0.40397350993377484,0.4552238805970149,0.4280701754385965,0.12292358803986711,0.13857677902621723,0.13028169014084504,0.19205298013245034,0.21641791044776118,0.20350877192982456,0.7370925,0.7707198,0.73720187,0.45294117647058824,0.5746268656716418,0.5065789473684211,0.12979351032448377,0.2894736842105263,0.17922606924643586,0.18823529411764706,0.41830065359477125,0.25963488843813387,0.72239876,0.78422564,0.7478063
Debate_Data/Macron_Lepen_1_Alignmeet/Partie 2 - Sécurité/Tolérence Zéro + Indoctrination sur le territoire,0.4005167958656331,0.4246575342465753,0.41223404255319146,0.13471502590673576,0.14285714285714285,0.1386666666666667,0.18087855297157623,0.1917808219178082,0.18617021276595747,0.6776129,0.7193166,0.697243,0.4090909090909091,0.4090909090909091,0.4090909090909091,0.10030395136778116,0.20754716981132076,0.13524590163934427,0.15151515151515152,0.3125,0.20408163265306123,0.7158516,0.7409599,0.7207175,0.5047021943573667,0.4410958904109589,0.47076023391812866,0.2861635220125786,0.14421553090332806,0.19178082191780824,0.18181818181818182,0.3625,0.24217118997912315,0.7172327,0.7496295,0.72988975
Debate_Data/Macron_Lepen_1_Alignmeet/Partie 2 - Sécurité/Immigration,0.29343629343629346,0.40425531914893614,0.34004474272930646,0.08139534883720931,0.11229946524064172,0.0943820224719101,0.1583011583011583,0.21808510638297873,0.18344519015659955,0.64810383,0.6931975,0.66415876,0.4892086330935252,0.37988826815642457,0.42767295597484273,0.15942028985507245,0.12359550561797752,0.1392405063291139,0.26618705035971224,0.20670391061452514,0.23270440251572327,0.7147175,0.72702587,0.7208191,0.565597667638484,0.47665847665847666,0.5173333333333333,0.20760233918128654,0.398876404494382,0.27307692307692305,0.239067055393586,0.4581005586592179,0.31417624521072796,0.7749541,0.78032446,0.75769645
Debate_Data/Macron_Lepen_1_Alignmeet/Partie 3 - Europe,0.48464912280701755,0.3605220228384992,0.4134705332086062,0.12747252747252746,0.12446351931330472,0.12595005428881648,0.19078947368421054,0.14192495921696574,0.16276894293732458,0.6681117,0.7145193,0.68751866,0.5141776937618148,0.4437194127243067,0.4763572679509632,0.13636363636363635,0.15450643776824036,0.1448692152917505,0.1720226843100189,0.26843657817109146,0.20967741935483872,0.758481,0.76155484,0.76001483,0.5121580547112462,0.5497553017944535,0.5302911093627065,0.1430745814307458,0.2781065088757396,0.18894472361809045,0.20972644376899696,0.2955032119914347,0.24533333333333335,0.768744,0.7793727,0.7725819
Debate_Data/Hollande Sarko/Partie 1 - Chômage,0.4269005847953216,0.4515463917525773,0.43887775551102204,0.123046875,0.13291139240506328,0.127789046653144,0.15789473684210525,0.1670103092783505,0.1623246492985972,0.6542691,0.71092266,0.68127596,0.472,0.3726315789473684,0.41647058823529415,0.08823529411764706,0.17277486910994763,0.11681415929203541,0.13333333333333333,0.2604166666666667,0.1763668430335097,0.72329235,0.7403761,0.7317346,0.48973143759873616,0.6391752577319587,0.5545617173524149,0.23259493670886075,0.310126582278481,0.26582278481012656,0.25118483412322273,0.33473684210526317,0.2870036101083032,0.80537266,0.8102721,0.80781496
Debate_Data/Hollande Sarko/Partie 4 - L_Europe,0.4370629370629371,0.44483985765124556,0.4409171075837743,0.17192982456140352,0.175,0.17345132743362832,0.20279720279720279,0.2672811059907834,0.23061630218687873,0.6821015,0.71725655,0.6992374,0.47619047619047616,0.3914590747330961,0.4296875,0.15217391304347827,0.125,0.13725490196078433,0.22943722943722944,0.18861209964412812,0.20703125,0.7271725,0.7257631,0.72646713,0.5657492354740061,0.6583629893238434,0.6085526315789473,0.3220858895705521,0.375,0.34653465346534656,0.3730886850152905,0.43416370106761565,0.4013157894736842,0.7853383,0.80516624,0.79512864
"Debate_Data/Hollande Sarko/Partie 7 - Moi président, ma côte de popularité sera à 3_",0.40397350993377484,0.5020576131687243,0.44770642201834865,0.18272425249169436,0.22727272727272727,0.20257826887661143,0.17880794701986755,0.2222222222222222,0.19816513761467885,0.62815166,0.6912432,0.65818894,0.31690140845070425,0.23809523809523808,0.27190332326283984,0.0851063829787234,0.041666666666666664,0.055944055944055944,0.176056338028169,0.13227513227513227,0.1510574018126888,0.69089705,0.6831063,0.6832895,0.45476190476190476,0.6608996539792388,0.5387870239774329,0.18854415274463007,0.2743055555555556,0.22347949080622348,0.19285714285714287,0.42857142857142855,0.2660098522167488,0.7061474,0.75278974,0.72843975
Debate_Data/Hollande Sarko/Partie 2 - Pouvoir d_Achat,0.4858490566037736,0.3259493670886076,0.3901515151515152,0.1848341232227488,0.11854103343465046,0.14444444444444446,0.2688679245283019,0.17272727272727273,0.21033210332103322,0.6293943,0.73269147,0.677126,0.30036630036630035,0.5694444444444444,0.3932853717026379,0.12867647058823528,0.24475524475524477,0.16867469879518068,0.15384615384615385,0.2916666666666667,0.20143884892086333,0.73237646,0.7634078,0.7475703,0.45394736842105265,0.6272727272727273,0.5267175572519084,0.13846153846153847,0.4405594405594406,0.21070234113712374,0.23464912280701755,0.3242424242424242,0.272264631043257,0.7807547,0.7978138,0.7891921
Debate_Data/Hollande Sarko/Partie 6 - Le Nucléaire,0.6209677419354839,0.32489451476793246,0.42659279778393355,0.2682926829268293,0.13983050847457626,0.18384401114206128,0.3387096774193548,0.17721518987341772,0.23268698060941828,0.7269224,0.7104506,0.7178299,0.38461538461538464,0.5925925925925926,0.4664723032069971,0.12077294685990338,0.1865671641791045,0.14662756598240467,0.23557692307692307,0.20675105485232068,0.22022471910112362,0.744598,0.76866317,0.7564392,0.17331670822942644,0.5110294117647058,0.25884543761638734,0.03870162297128589,0.11439114391143912,0.057835820895522395,0.0885286783042394,0.2610294117647059,0.13221601489757914,0.6773268,0.6993546,0.6814462
